PCA1,PCA2
-1.0657924123221014,1.2164134066334091
-1.0627891773910436,1.2157722083033602
-1.054800486526835,1.21399499191265
-1.0522798697064069,1.213464036967832
-1.0518441795104116,1.2134080226301873
-1.0521821982114214,1.213528457209744
-1.052962715422424,1.2137495351323806
-1.0510909850153385,1.2133662839852488
-1.0453407841195421,1.2120991393652831
-1.0403389545107942,1.2110026848896132
-1.0399442967773835,1.2109561393185724
-1.0398068524800965,1.210968072686349
-1.0375633011286585,1.210500054381341
-1.0346516323977464,1.2098799337895645
-1.032320367764756,1.20939187406736
-1.027966553232382,1.208443056659485
-1.0222327810441425,1.2071796902001377
-1.0124211476838751,1.2049869424345858
-1.0096635328147108,1.2044019107702333
-1.0072196499092283,1.2038884140971595
-1.0036198009036539,1.2031112836813072
-0.998618778885495,1.2020150439277129
-1.0017077788117785,1.202762266341052
-1.0000937436644,1.2024377420964358
-0.996455394752504,1.2016519170261413
-0.9950371934827646,1.2013720203509692
-0.9931031531330576,1.2009746859207022
-0.9931700143895836,1.2010331488459736
-0.9893387198140564,1.2002034027552815
-0.9868072238848132,1.1996698632102059
-0.9937418350507753,1.201293517031739
-1.006724225794999,1.2042952536006295
-1.0063397552666145,1.2042509369266787
-0.9971797018421372,1.2022066352516874
-0.9895368035399786,1.2005084256053284
-0.9913519442675025,1.200965482269487
-0.9955160939742941,1.201957538697024
-0.9934789984196175,1.2015368245451368
-0.9957585318544762,1.2020995351077959
-0.9954153288252624,1.202064698079965
-0.9935750047785841,1.2016885326309976
-0.9907611597507783,1.2010906618149342
-0.9960794835980294,1.2023460430042505
-0.999474142136976,1.2031627666322622
-0.9961412197013829,1.2024465245557623
-0.9931005922813719,1.201797022937637
-0.989952781238009,1.2011229651558548
-0.9891894334980985,1.200992384293595
-0.9887178215151977,1.2009282609567529
-0.9836869519924599,1.1998249339159428
-0.9781887882353543,1.1986154058059304
-0.9729274887058589,1.1974596044711838
-0.9662498154917892,1.195981299663033
-0.9660909555583704,1.195988394516143
-0.9641907106036381,1.1955987003761661
-0.961053203790854,1.1949269989557296
-0.9597879396199545,1.1946819934849016
-0.9569512138680585,1.194078819951021
-0.9561857737418531,1.1939478118786797
-0.960929049764367,1.195071960124833
-0.9598362991086478,1.1948661795138005
-0.9544655970294873,1.193685609977971
-0.9491362917914121,1.1925144760417556
-0.9461371811386263,1.1918743704083186
-0.9425018554397974,1.1910890989817495
-0.9358180233890389,1.189609321945871
0.2218073776465973,0.8508225054010706
-0.9322531441353217,1.1888836701411243
-0.9380826016262355,1.1902555259033945
-0.9427303355881143,1.1913578085255023
-0.9370153190808804,1.1900987912267618
0.22186067106239069,0.85102693176981
-0.9298489435625912,1.1885521763488374
-0.9268809263900414,1.1879191971085579
-0.9235255086911468,1.1871979465153224
-0.9224960636815567,1.1870065205774116
-0.9179752100958275,1.18601957935654
-0.9186711470465982,1.1862217106082613
-0.9208157014857764,1.1867535582500361
-0.9237015294878191,1.1874546368428027
-0.9332543506920448,1.1896749858172602
-0.9323703675612138,1.1895165404458499
-0.9241338990504648,1.1876830504992082
-0.9191686088010491,1.186594775622544
-0.9146817923109717,1.185615679618469
-0.9133315322968362,1.1853513553277655
-0.9164203902428635,1.1860985185582913
-0.916562866100934,1.1861742548074246
-0.9112464054458296,1.1850060206703716
-0.9054542042420887,1.1837293534677793
-0.9021545356951527,1.1830208294380047
-0.8958270478985433,1.1816219764323848
-0.8852237175823605,1.179249001674584
-0.8867577138041948,1.1796420650422281
-0.8872843692471493,1.1798051990398162
-0.8864466173131821,1.1796578231092794
-0.8866713250317361,1.179752184403718
-0.8969796686610595,1.18214484941892
-0.900384936835342,1.1829641331965854
-0.909013746357507,1.1849737891908083
-0.9175668869433162,1.1869663417636727
-0.9282691363355379,1.1894483257280086
-0.9329197721869326,1.190551719035805
-0.9322814188041372,1.1904491865381457
-0.9210660527944294,1.1879367210089997
-0.9116340165310052,1.185830600359808
-0.9154797167172073,1.1867504909095519
-0.9235658965942749,1.1886365507384633
-0.9278061407994902,1.1896461473295274
-0.9225559088025566,1.1884928047688044
-0.9295733490301874,1.1901355415316772
-0.9418069898677331,1.1929665265486091
-0.9478944238603837,1.1943973250427449
-0.957814807637973,1.196701375014627
-0.975220660214144,1.2007111771468504
-0.9748009319607588,1.2006587199460577
-0.9631803877966401,1.1980537099791195
-0.9496385848557745,1.1950110592131542
-0.9482064835064383,1.1947281768883282
-0.9559260258795143,1.1965307703224655
-0.9577880107430526,1.1969984044842317
-0.9635151048697674,1.198346838275741
-0.9594751265360613,1.1974693221858204
-0.9510156932169106,1.195584837471075
-0.9505847331594764,1.1955300999499496
-0.9520117709454684,1.195898621032309
-0.9591647589028643,1.197572043988803
-0.9693520968342928,1.1999369031728024
-0.9686748803154935,1.1998258038745864
-0.9624700881238587,1.1984550532016691
-0.9603261633016875,1.198009937431751
-0.9651045864497979,1.1991421035436896
-0.9612948995894759,1.1983171704501687
-0.9629643192538034,1.1987411501960934
-0.9706880488028925,1.2005443774540063
-0.9742578196773146,1.2014012421854774
0.22255348546770443,0.8536844745634213
0.2225641441508631,0.8537253598371691
-0.9740749875911153,1.201489437231638
-0.9676976625226852,1.2000795444172874
-0.9612332362396112,1.1986496556890724
-0.9560191489974538,1.197504852690758
-0.953426636213353,1.1969573693872577
-0.9524135959026356,1.1967698024496674
-0.9512046357563717,1.196537730922325
-0.9598544308654225,1.1985521831709829
-0.9601249655964907,1.1986568036734822
-0.9564187760299449,1.1978558070864413
-0.962026255995746,1.1991770119286138
-0.9669038714719341,1.2003318832125276
-0.9743921473757877,1.2020816941061805
-0.9761027081651218,1.2025147943611667
-0.981527007820914,1.2037941373806695
-0.9790969864017088,1.203283765746461
-0.9764418252050017,1.2027219603792914
-0.9778267366517529,1.2030810035341704
-0.9860361579588257,1.2049950871664414
-0.9843121785074425,1.2046453769156533
-0.9829882376897097,1.2043871172019116
-0.9915285815265195,1.2063767264244585
-1.0004139213655627,1.208444779706375
-1.008053873509012,1.2102291985658966
-1.0223987180819238,1.2135416069119007
-1.020174896346708,1.213077753501706
-1.0128882345228465,1.2114608254902783
0.22286258727930594,0.8548701475021095
-1.00699803058964,1.2102049187793662
-0.9971898801022637,1.2080132020204728
-0.993290495395947,1.2071678420950827
-0.9871269370187897,1.2058067318920738
-0.9897595163328027,1.2064499713478662
-0.9897609785251743,1.206493586392338
0.22293719806141665,0.8551563444183445
-0.9957508562525735,1.2079452816518397
-1.0017304294263247,1.209351256103429
-1.0021533102035138,1.2094907786363924
-0.9956118134377852,1.2080434477125883
-0.9901770715296995,1.2068481506210618
-0.9906464606512543,1.2069985588678684
-0.9897402328385431,1.206835387079787
-0.9901282619897548,1.2069671404612792
-0.9908164146250634,1.2071672129255864
-0.9826760107439309,1.2053552407137902
-0.9776159197681585,1.2042456925259062
-0.9750993662399325,1.2037153839895298
-0.9761175386896949,1.2039908933410453
-0.9802989780461591,1.2049870857813367
-0.9844517985632903,1.205976783537764
-0.9890902250140349,1.2070770170552818
-0.9928092639140685,1.2079680014282976
-1.002803274914209,1.2102887393055477
-1.0099994431268526,1.2119720744962843
-1.0286395969097224,1.2162631059262505
-1.0339466730486246,1.217515841930759
-1.0271892203322097,1.2160190009444891
-1.0170864884006616,1.2137601600808021
-1.0227241001851781,1.2150883762375833
-1.0312447406418748,1.2170732148673256
-1.0222893426795379,1.215075765986905
-1.016244445024474,1.2137415150450923
-1.0157649109287996,1.213675751152413
-1.0224796869322326,1.2152491881326424
-1.0171052319611271,1.214067516658631
-1.0168142737759969,1.2140447550386473
-1.020070643327989,1.2148301795316796
-1.022430557294677,1.2154112669219763
-1.028433894367661,1.21682265836769
-1.0299887564769306,1.2172203020305128
-1.0381148557699793,1.219115541597671
-1.0480280756338631,1.2214179104645686
-1.0437248503579974,1.2204802540578585
-1.0396616905532121,1.2195979083835107
-1.0451200613472913,1.220885092312607
-1.0425240499092112,1.2203366902157364
-1.033634854922964,1.2183542267321381
-1.0286429737428961,1.2172599595225704
-1.0228354032764508,1.215979886318534
-1.021356877916751,1.2156862892411715
-1.0197945210437824,1.2153736191095883
-1.0290141944444127,1.2175180740424123
-1.0335858574323185,1.2186029261287616
-1.0279537307585989,1.217362846067606
0.22347013221935033,0.857200608105738
-1.0187349584686933,1.2153484975063886
-1.0150212677527082,1.21454575505259
-1.0172811078376627,1.215103994147605
-1.0186185888013737,1.2154522071800924
-1.0189352091579094,1.215567488223322
-1.0211748105865244,1.216121360958275
-1.0232237532483999,1.2166314809380931
-1.0228174798227396,1.216582286570744
-1.0279641936510826,1.217798151368257
-1.0267001921378895,1.217553750609162
-1.0260382071967886,1.217446046840322
-1.0218284093857652,1.2165301073047254
-1.023775641160701,1.2170172056315007
-1.0294947671321855,1.2183638325921158
-1.0348741214930954,1.2196330639121016
-1.0386094139610025,1.220527457296852
-1.035648346922676,1.2198960684978166
-1.0337794969986953,1.2195134308886963
-1.0294420351824372,1.2185681439016787
-1.0176175913888417,1.2159168147945838
-1.0121753372059827,1.2147201338817863
-1.0102681654912837,1.2143288340185463
-1.011764442489368,1.2147131978680603
-1.0072997867316416,1.2137388468763362
-1.0029134964049657,1.2127827342063846
-1.0063361598852334,1.2136060753910747
-1.00507093871204,1.2133610421035808
-1.0050197779946555,1.2133927156705708
-1.0080888637573953,1.2141354616461133
-1.0112679509490372,1.2149031235285075
-1.0090690467066357,1.2144452567040733
-1.0096193018376176,1.2146141625811189
-1.013383821609779,1.2155152825574627
-1.0169752256118063,1.2163771363396485
-1.018433450665772,1.2167526215342623
-1.019764697656201,1.217099429759921
-1.0219785946588824,1.2176472211997327
-1.0203444372635313,1.2173181170172527
-1.0186113712043048,1.216966497997843
-1.0218443137921265,1.2177465984116447
-1.0249957584076643,1.2185080394389176
-1.0243761748035174,1.218410061572298
-1.0277333574779268,1.2192185915041678
-1.035075997507104,1.2209350822067826
-1.04262128424579,1.2226978925350653
-1.042075215832241,1.222616658848363
-1.046250695710473,1.2236116737450744
-1.0488382436691475,1.2242445854331492
-1.0475414973150081,1.2239923076296289
-1.0373154083714302,1.2217051011283928
-1.0296892018588428,1.220010662568631
-1.0285976435275594,1.2198053408234641
-1.025652033031644,1.2191771908281384
-1.0244641216661055,1.2189498932660148
-1.026678307976698,1.2194977482646963
-1.031594807816422,1.220661635476756
-1.0371269726991235,1.2219655569367798
-1.0368076334747136,1.2219361639845525
-1.0416775760811474,1.2230892018759334
-1.039610722508801,1.2226615257871718
-1.044389437969787,1.2237938351723747
-1.048024893485067,1.2246657311593958
-1.0532131279995287,1.2258913018059827
-1.0501827171494393,1.2252438839610282
-1.0439381435506256,1.2238642648167115
-1.043875437116981,1.2238932894106895
-1.0441365786863033,1.223996157292178
-1.0393163231522171,1.2229408492533544
-1.0350642780086683,1.222015302256466
-1.033069420568515,1.2216038862157006
-1.0321060532519426,1.221427866868
-1.0266476260520827,1.2202270385617484
-1.0214813027793905,1.2190930959560122
-1.020279432547061,1.2188626400357887
-1.0211396852702976,1.219102034947155
-1.022242795462062,1.2193966683115067
-1.0198025753056061,1.2188837992786932
-1.0196988095939301,1.2189035496406473
-1.0187477700955583,1.2187301523258651
-1.0180843874165595,1.2186223008782926
-1.024428972992561,1.2201114612271438
-1.0322126047949676,1.2219284898027831
-1.029630949250065,1.2213834604939302
-1.0273924665207457,1.2209166938088467
-1.0254895267566657,1.2205263771510781
-1.023964253231888,1.2202221217799938
-1.022213138878928,1.2198663460606245
-1.0242641388831104,1.2203771242487738
-1.0268149130293955,1.2210015926430708
-1.0206823969162004,1.2196473388133096
-1.0210680278988045,1.2197786890235802
-1.022935586609898,1.2202476242312312
-1.0234572788755543,1.2204097444011635
-1.0252216467994466,1.2208551817382622
-1.0274849728738793,1.2214143073556778
-1.0296414608201272,1.2219489159671892
-1.0259719476055547,1.2211560430380528
-1.0218395387542134,1.220257640856234
-1.0195536782921244,1.2197800517534172
-1.0184304342800863,1.2195674870825066
-1.017811466860452,1.2194696272536931
-1.0134061070443983,1.2185089909761304
-1.0092676547128407,1.2176092376007523
-1.0087993945344558,1.2175457897279376
0.22458929395101102,0.861493561849264
-1.0045174815452658,1.2166566322424148
-1.0046458413251893,1.216729348944013
-1.0105892873290903,1.218127098516037
0.22463192868364568,0.8616571029442553
0.22464258736680434,0.8616979882180033
-1.0156613780789419,1.2194128816919971
-1.0147065040298584,1.2192384049126417
-1.014161390250511,1.2191577306327261
-1.0164087288651846,1.2197129862200544
-1.0148475811577182,1.2194006893192777
-1.0185538820005882,1.2202885975831306
-1.0205938533390102,1.2207967643943087
-1.019200674667749,1.2205226491473293
-1.0206859569152533,1.22090431660251
-1.0203254836227598,1.2208656227156771
-1.0234051568938387,1.2216106876399602
-1.0230294295715385,1.2215682973693376
-1.020931339869422,1.2211335750695744
-1.0241261382297873,1.2219049634361352
-1.0333174645278336,1.2240429338141068
-1.036645552201397,1.2248445182555896
-1.0373456193340787,1.2250474020347075
-1.0335560180165289,1.2242270234043655
-1.0312417275496881,1.2237431037333015
-1.0339207543196773,1.224396864937401
-1.035417639140865,1.2247812744577873
-1.0313838689469383,1.223905303667743
-1.0291028935517517,1.2234288738876407
-1.0246925040868318,1.22246705170934
-1.0173504572549907,1.2208371911162763
-1.0133617750404662,1.2199716447532192
-1.0146705467260844,1.220313236971688
-1.0129087944251625,1.2199549510497267
-1.0105979861528833,1.2194718006181742
-1.0120112462828452,1.2198370622276629
-1.0095882676949717,1.2193283021551895
-1.0102896534627686,1.219531471577391
-1.0131449048985959,1.2202254598574134
-1.0180145927564146,1.2213784893223547
-1.0207848351290583,1.222053048648962
-1.0181712761150903,1.2215007868380954
-1.017226631759705,1.2213288577542682
-1.0137461567906425,1.220578946541871
-1.0128639349440576,1.220421331634715
-1.016652894337437,1.2213280729651308
-1.0183198369543411,1.2217512935814454
-1.0163614509334262,1.2213482158361555
-1.0151441283153853,1.2211141820508087
-1.0201212914947826,1.2222917668420106
-1.0279551842051595,1.224120320210966
-1.0324184690770974,1.2251807059998208
-1.0384791002925913,1.226605130442837
-1.0471154335899686,1.2286167157675956
-1.0531671592030847,1.2300388809678708
-1.0528624805657227,1.2300129790509937
-1.0541605000083119,1.2303519155549518
-1.0502938066666532,1.2295141294178709
-1.0471203449818107,1.2288342132987335
-1.0442750497190303,1.2282291905660623
-1.041320367195811,1.2275990892076114
-1.0406984944263156,1.2275008021975793
-1.0424835166297746,1.2279508802017969
-1.0460264942090067,1.2288016257222945
-1.0414564879716637,1.2278032450219132
-1.0379131744876091,1.2270393161059907
-1.0417239969686027,1.2279511013055016
-1.046344502251332,1.2290471480830363
-1.0395764083322367,1.2275480483387107
-1.0394782835921468,1.2275692231504283
-1.0411910280360122,1.228002780197872
-1.0365727083883647,1.2269936131315662
-1.0346459221298385,1.226597904227482
-1.032117270827353,1.2260648669241228
-1.0290346456915231,1.2254058216041706
-1.0287347395902238,1.2253807679552589
-1.0285476632159838,1.225381439667198
-1.0282264857264751,1.2253515866029328
-1.0284375144811846,1.225443015448743
0.22543132992054618,0.8647234984753454
0.22544198860370487,0.8647643837490934
-1.0308717875960323,1.226127697680783
-1.0364776084276992,1.2274485421543917
-1.0352833823392464,1.2272195295493709
-1.0297656189183624,1.2260054897295913
-1.0298244718388867,1.2260622514526713
-1.0283174926116494,1.2257621729460753
-1.0264684399271444,1.2253840486437573
-1.0276537682076048,1.2256974089244648
-1.0225369915499352,1.2245746729464382
0.22554857543529158,0.865173236486572
-1.0158909313348232,1.223146790320748
-1.014845763052536,1.2229519721371365
-1.0108474063678026,1.2220840737283805
-1.0072922455290974,1.2213172822077127
-1.0055793195400091,1.2209702171546861
-1.0044982914533949,1.220767261869382
-1.0043342892551268,1.2207731602722685
-0.9983046946516341,1.2194422334846697
-0.9899239578023066,1.2175757785897319
-0.9856262245468997,1.2166397757601293
-0.9837376494726885,1.2162526917990082
-0.9840717953611374,1.2163722117668572
-0.9868253388159046,1.2170430149748241
-0.9921098128071683,1.2182906082967428
-0.987051266157492,1.2171808868408431
-0.981904479495199,1.2160515581380638
-0.9780503164106932,1.2152164330720678
0.2257404317321477,0.8659091714140336
-0.9805415465244246,1.2158708521001558
-0.9802650609972914,1.2158511642991645
-0.9769180136668911,1.215131695664032
-0.9742344844052951,1.2145635026113275
-0.969649196167454,1.2135618733611333
-0.9689755446007212,1.213451700024205
0.2258150425142584,0.8661953683302687
-0.9683475212852799,1.2133952176326648
-0.9667386241017759,1.2130718249484398
-0.967020808706488,1.2131795545643635
-0.9711846042162221,1.214171660288636
-0.9704844892908971,1.214055423003996
-0.9697677950030325,1.2139354679119283
-0.9697690839245221,1.2139791053549298
-0.9703730854847256,1.2141600109513424
-0.9738126358127633,1.214987209373375
-0.9724227910216778,1.2147136135915717
-0.9686375182528829,1.2138944731095822
-0.9669254672526114,1.2135475917335325
-0.9628908884590344,1.21267133431029
-0.9599556219261345,1.2120459484979975
-0.9625514929156234,1.2126807795153223
-0.9610942681279115,1.2123919271973767
-0.9606386811388665,1.2123315193114048
-0.9592614567304771,1.2120609787596646
-0.9626202552160045,1.2128697159072996
-0.9633328713259753,1.2130754345487116
-0.9603896185805565,1.2124479404645918
-0.9586064999789058,1.2120850177989084
-0.9608457137146462,1.2126386175853026
-0.9589989154526434,1.2122610141205516
-0.9584690359486047,1.2121836469266605
-0.9596300803603924,1.2124914152443076
-0.9551568455013155,1.211515356858498
-0.9523981797630727,1.2109301150466554
-0.9542138128933226,1.2113871532973768
-0.9502990018191054,1.2105382113956256
-0.9502908191020725,1.2105798060676187
-0.9548260442207025,1.2116566289208057
-0.9615408676213657,1.213230207641611
-0.9627915504119264,1.2135584712411134
-0.9615525739304938,1.213319417283883
-0.9610281208121918,1.2132432720727528
-0.9621872446789584,1.213550747024172
-0.9643881010136773,1.2140955112242715
-0.9622437219503803,1.2136501888739604
-0.9638276419576396,1.2140543796821446
0.22625204852376404,0.8678716645539313
-0.9596045649861316,1.2131786068857584
-0.9631351498324356,1.2140266447888513
-0.9674658902269684,1.2150568528047794
-0.9692458603097905,1.2155057749304985
-0.9694942818425428,1.21560573868284
-0.9735468557708938,1.2165725056600267
-0.971054058041275,1.2160477038013997
-0.9664591989792886,1.215043924341695
-0.9669953927420019,1.2152095168201544
-0.9632698567986749,1.2144036872811232
-0.9537005341817357,1.21226624949623
-0.9490924465516867,1.2112596595099099
-0.9491335900868318,1.211312228882763
-0.9478999026426198,1.2110744811974297
-0.9464938955386226,1.2107973153814442
-0.9452927977968737,1.2105670081735989
-0.9476585049751772,1.2111494182982092
-0.9476432367624186,1.2111891932429284
-0.948316647828565,1.2113860374837213
-0.9486059278222163,1.2114952431094486
-0.9440372823931509,1.21049731625587
-0.9427017936898318,1.2102364167632902
-0.941640529807894,1.2100378299955037
-0.9358862795890588,1.2087697150987455
-0.9291600138076425,1.2072803101859466
-0.9233998329867185,1.2060109011112552
-0.9228651107678255,1.2059324655763042
-0.9226909182219403,1.2059361194491176
-0.9244760006504343,1.2063861641368854
-0.9240003494172614,1.2063210676584861
-0.9186529212702439,1.2051457386116444
-0.9177459100128295,1.204982415974391
-0.9158648658484738,1.2045970419040009
-0.9173785553919261,1.2049853819665604
-0.9146902448338048,1.2044159493633555
-0.9122815744221076,1.2039104989478449
-0.9135001303514563,1.2042313010266523
-0.9187886752862081,1.2054799551650268
-0.9190468203844018,1.2055820143731428
-0.912203143938535,1.2040657205194956
-0.91529061462312,1.2048127953199135
-0.919846232882521,1.205894210380912
-0.9191079727615163,1.205769180877589
-0.9132047607155966,1.2044672594718657
-0.9096311545468221,1.2036962485386462
-0.9101568018045577,1.2038594303417176
-0.911235402765688,1.2041485243343457
-0.9103558358521467,1.2039911991042593
-0.9058588885317644,1.2030098395724784
-0.9060468926786208,1.2030961126203612
-0.904576060671015,1.2028041079633571
-0.9014418486861169,1.2021331912414817
-0.8965583593431287,1.2010635751909826
-0.8933671002669582,1.2003797035127968
-0.8923896611018967,1.2002003550656448
-0.8906452601655965,1.1998459571802775
-0.889337427616313,1.199591396552843
-0.8907074031077591,1.1999469177470947
-0.9032092842842384,1.2028393544243003
-0.908586220624105,1.204107671865661
-0.9022088325595427,1.2026978298230215
-0.9018403123257649,1.2026571368714816
-0.909387209189772,1.2044204231386906
-0.9092152408311338,1.204424347819554
-0.8990919134322594,1.2021605922341645
-0.8920862179187846,1.2006074746389723
-0.8891588892450791,1.1999838846486706
-0.888379867695627,1.199849561140243
-0.8886721047315295,1.1999595936791558
-0.8887119315325868,1.2000119020213333
-0.8884691613542066,1.1999998839925086
-0.8852736856493535,1.1993149742885059
-0.8870506574408719,1.199763325857554
-0.8907646706438691,1.2006529481833383
-0.8886888342081197,1.2002232167667604
-0.8898781584699003,1.2005375669324019
-0.8867173639217119,1.199860490716096
-0.8830637058665024,1.199071305229866
-0.8789014183796694,1.198165942183327
-0.8760039419181117,1.1975490659454995
-0.8729191771830599,1.1968893731049532
-0.8706333362392189,1.196411769205091
-0.8680404797186378,1.195864222376487
-0.8624324047475775,1.1946294423764325
-0.8627251676734371,1.1947396435781763
-0.8621751775120186,1.1946575223888636
-0.8600186896792195,1.1942094012020155
-0.8575793599809011,1.1936968664565286
-0.8551968867751352,1.193197124085622
-0.8521086764069846,1.1925368455652663
-0.8522194377925134,1.1926053485185177
-0.8580083170366352,1.193967904294166
-0.8610742615521458,1.1947098326760763
-0.8582379928774443,1.1941068073505925
-0.8538389093623734,1.1931476154967986
-0.8532836664898954,1.193064474645409
-0.8534380240358622,1.1931429976106556
-0.8519179187756053,1.1928397559184716
-0.8558156052430226,1.1937714628680731
-0.8658064297651947,1.1960914261487678
-0.8617598005543305,1.1952124910519861
-0.8586334410673032,1.1945434636546721
-0.8546909235331906,1.193688280398937
0.22736055157226603,0.8721237330237093
0.22737121025542473,0.8721646182974573
-0.8470235284393572,1.1920708391133465
-0.8457738788745379,1.1918296012791898
0.22740318630490072,0.8722872741187009
0.2274138449880594,0.8723281593924487
0.22742450367121805,0.8723690446661966
-0.8350521482009989,1.1895590808021326
-0.8259311518857229,1.1875241067112137
-0.8273737925354355,1.187896312794487
-0.8292649547307609,1.1883706368196862
-0.8322409631059331,1.1890920302372112
-0.8401320868504791,1.190933709949573
-0.8498293361984992,1.1931868152349765
-0.8490450243162215,1.1930514571139845
-0.8579826399466671,1.1951316043156521
-0.8616959313622837,1.1960208189080563
-0.8636019556425738,1.1964987562102947
-0.8621096543349988,1.1962017072300062
-0.8578747046341982,1.1952801889504017
-0.858962791284805,1.1955714632987862
-0.8645931388760589,1.1968978668063248
-0.8652905989022402,1.1971001475859744
-0.8666222256761119,1.1974469548323075
-0.8732726623584377,1.1990056245988916
-0.8737786767244478,1.1991642261221185
-0.866377962424238,1.1975209896024177
-0.8595113435880362,1.1959996792053482
-0.8549223699514632,1.1949970881575858
-0.854064251662084,1.194844950342981
-0.8619950561440508,1.196695664109465
-0.861501438158544,1.1966263001664699
-0.8563992129306237,1.1955070223067188
-0.8583659459241696,1.195998574969499
-0.861123494012948,1.1966702096374835
-0.8600027432834996,1.19645806797474
-0.8568648658711082,1.1957864035387127
-0.8564271525554189,1.1957298976598307
-0.8545367501931743,1.1953424546635512
-0.8516077913139894,1.1947183431642066
-0.8542145408057559,1.195355629929951
-0.8577000634742946,1.1961933758439947
-0.8594203003506825,1.1966285858192243
-0.8561506110214417,1.1959268151061444
-0.8506927288712229,1.1947262429077374
-0.8479655419230332,1.1941481427751115
-0.8458386391769999,1.193706740376699
-0.8371332131012629,1.191766056502367
-0.8330483963017633,1.1908787229047326
-0.8286879333974365,1.189928231224403
-0.8236667436696437,1.188827349146698
-0.8248301124949367,1.1891358496678082
-0.8234853646065943,1.188872530903255
-0.7856979613890179,1.180304420671547
-0.7826069765693445,1.1796436686827054
-0.7959112043283576,1.1827187380581201
-0.7905415370711276,1.181538401195548
-0.7853882563478025,1.1804073935642272
-0.781074552288255,1.179467646454968
-0.7817361076329004,1.1796618228679876
-0.7811598604835785,1.1795736040271052
-0.7744659542260887,1.178091583098713
-0.7721781581919008,1.1776135618477674
-0.76853526506549,1.1768266890042
-0.7627885697989513,1.175560465603892
-0.758058287737036,1.1745257036742418
-0.7587536288183697,1.1747276062440295
-0.7577291681557197,1.174537413472356
-0.761982404668907,1.175550002509412
-0.7635654300321278,1.1759540102761692
-0.7614501592983163,1.1755153278578179
-0.7610808193563778,1.1754745456905686
-0.768498667981251,1.1772083215829106
-0.7721415998738573,1.1780816766298223
0.22814929412600785,0.8751492432810515
0.2281599528091665,0.8751901285547994
-0.774045555154943,1.1786455634091644
-0.7731058246479018,1.1784747525120551
-0.7795425965662875,1.179984897107044
-0.7808555838141931,1.1803273530208067
-0.7774918602016758,1.179604140884635
-0.7737559027373773,1.1787960475536203
-0.7730677064473346,1.17868252944327
-0.7728902414914868,1.1786855048176774
-0.769950245393487,1.1780586604642203
-0.7599807559420831,1.1758300335239973
-0.7595676803430863,1.1757794580837269
-0.7587218496330275,1.1756298888559875
-0.7570801784438662,1.1752991368707058
-0.7531951129678248,1.17445699318823
-0.7564001850121004,1.175230860469759
-0.7601112768525851,1.1761198841501763
0.22834115042286396,0.8758851782085131
-0.7637302283809108,1.17703117077543
-0.7696309870025217,1.1784191695553465
-0.7744910876412873,1.1795700634670707
-0.7765621956613,1.1800853772258495
-0.7844233614828412,1.1819202414684733
-0.7911806247596536,1.1835033411730975
-0.7883644201574364,1.1829046233408986
-0.7834632925424064,1.1818312883199744
-0.7796099432269384,1.180996394681474
-0.7789840880274901,1.1808971982780547
0.2284583959376094,0.8763349162197397
-0.7779963349423301,1.1807585409451606
-0.7759967101290268,1.1803463509645553
-0.7761425991172067,1.1804229098539651
-0.7823562297399551,1.1818822520810537
-0.785177880047578,1.1825685725024202
-0.7831240063401667,1.1821436421317262
0.2285330067197201,0.8766211131359748
-0.7784219044445034,1.1811588280518779
-0.7812001375349911,1.1818353542293738
-0.7872883827449463,1.183266055644135
-0.78548878201628,1.1828992058416465
-0.7862261481924486,1.1831106117506593
-0.7835608874577743,1.1825464396725738
-0.7811944373214821,1.182050513748147
-0.7784793213067626,1.1814750770207558
-0.7822508033605696,1.182378016399532
-0.7816249716355783,1.1822785329578855
-0.7797676767078678,1.181898642054097
-0.7755812254978401,1.1809878725625427
-0.7726687353525031,1.1803675014464254
-0.7732647875168905,1.1805467616300156
-0.7741105029029292,1.1807827194814409
-0.7690985117579672,1.1796837961639446
-0.7640274651408517,1.1785715426034096
-0.7607552206882651,1.1778691841868265
-0.7551712974166908,1.176639894374457
-0.7492173451542213,1.1753265002758035
-0.7500535597902521,1.1755603039514184
-0.7456599208064317,1.1746023469956115
-0.745844152282424,1.174687823601406
-0.7438734023857642,1.1742818367339787
-0.7416279348370933,1.1738135743072127
-0.7386566685213071,1.1731796819018279
-0.736604943226506,1.1727554093882069
-0.7323730896900771,1.1718344108323866
-0.7373635028969044,1.1730150878735943
-0.7432830907410358,1.1744071164448213
-0.7350328940576888,1.172570352595259
-0.7298952199636934,1.1714430316608284
-0.7242341741839471,1.1701961890441328
-0.7268762087613653,1.170841634620288
-0.7326303795235709,1.1721963442973364
-0.7486356913252348,1.1758869609089442
-0.7573692360349916,1.1779206135744875
-0.75950845490161,1.1784514401399346
-0.7576715481914472,1.178076116870276
-0.7722976604916855,1.1814526598259507
-0.7784498154176167,1.1828977269273258
-0.7926937266740247,1.186187245385329
-0.7932634423698312,1.1863600277242694
-0.7875717315267271,1.1851065348366767
-0.7855818091063964,1.1846963354063664
-0.7904339078422737,1.1858453996508191
-0.7975146628602675,1.187502259856438
0.22904462351133642,0.8785836062758724
-0.7817192912585554,1.1839889245981934
-0.7680387805396689,1.1809150704236866
-0.7659558325138468,1.1804837281195382
-0.7603247876429644,1.1792436980746543
-0.7592432211033677,1.1790406524917914
-0.7626299441859349,1.1798556792996224
